course,course number,credit hours,section number,crn,start date,end date,type,meeting time start,meeting time end,meeting days,building location,room number,instructors
MUSC,132,2 TO 4 hours.,NM1,75073,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,ARR,"Junginger S,McNeill C"
MUSC,132,2 TO 4 hours.,NM2,76658,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,ARR,Bridgewater R
MUSC,132,2 TO 4 hours.,NM3,78856,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,,,Young A
MUSC,132,2 TO 4 hours.,NMA,77643,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,ARR,"Junginger S,McNeill C"
MUSC,133,2 TO 4 hours.,A  ,74825,2024-08-26Z,2024-12-11Z,Lecture,01:00 PM,01:50 PM,F      ,Smith Memorial Hall,25,Harbison P
MUSC,133,2 TO 4 hours.,A  ,74825,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,5C,Harbison P
MUSC,133,2 TO 4 hours.,NM ,75074,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,5C,
MUSC,134,2 TO 4 hours.,A  ,74829,2024-08-26Z,2024-12-11Z,Lecture,01:00 PM,01:50 PM,F      ,Smith Memorial Hall,25,Pugh J
MUSC,134,2 TO 4 hours.,A  ,74829,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,5D,Pugh J
MUSC,134,2 TO 4 hours.,B  ,74830,2024-08-26Z,2024-12-11Z,Lecture,01:00 PM,01:50 PM,F      ,Smith Memorial Hall,25,"Dole R,Pugh J"
MUSC,134,2 TO 4 hours.,B  ,74830,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,,"Dole R,Pugh J"
MUSC,134,2 TO 4 hours.,NM ,75075,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,5D,"Dole R,Pugh J"
MUSC,135,2 TO 4 hours.,A  ,74831,2024-08-26Z,2024-12-11Z,Lecture,01:00 PM,01:50 PM,F      ,Smith Memorial Hall,25,Stephens C
MUSC,135,2 TO 4 hours.,A  ,74831,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,102,Stephens C
MUSC,135,2 TO 4 hours.,B  ,76609,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,ARR,Hickey J
MUSC,135,2 TO 4 hours.,C  ,78873,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,,,Lewis-Nicol L
MUSC,135,2 TO 4 hours.,NM ,74832,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,102,"Lewis-Nicol L,Stephens C"
MUSC,136,2 TO 4 hours.,A  ,74833,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,02:00 PM,02:50 PM,F      ,Smith Memorial Hall,25,Gray L
MUSC,136,2 TO 4 hours.,A  ,74833,2024-08-26Z,2024-12-11Z,Lecture,01:00 PM,01:50 PM,F      ,Smith Memorial Hall,25,Gray L
MUSC,136,2 TO 4 hours.,A  ,74833,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,101,Gray L
MUSC,136,2 TO 4 hours.,B  ,74834,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,02:00 PM,02:50 PM,F      ,Smith Memorial Hall,25,Gray L
MUSC,136,2 TO 4 hours.,B  ,74834,2024-08-26Z,2024-12-11Z,Lecture,01:00 PM,01:50 PM,F      ,Smith Memorial Hall,25,Gray L
MUSC,136,2 TO 4 hours.,B  ,74834,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,101,Gray L
MUSC,136,2 TO 4 hours.,NM ,75076,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,101,Gray L
MUSC,137,2 TO 4 hours.,A  ,74835,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,03:00 PM,03:50 PM,F      ,Smith Memorial Hall,25,Gray L
MUSC,137,2 TO 4 hours.,A  ,74835,2024-08-26Z,2024-12-11Z,Lecture,01:00 PM,01:50 PM,F      ,Smith Memorial Hall,25,Gray L
MUSC,137,2 TO 4 hours.,A  ,74835,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,101,Gray L
MUSC,137,2 TO 4 hours.,B  ,74836,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,03:00 PM,03:50 PM,F      ,Smith Memorial Hall,25,"Gray L,Rodrigues Gomes Da Silva L"
MUSC,137,2 TO 4 hours.,B  ,74836,2024-08-26Z,2024-12-11Z,Lecture,01:00 PM,01:50 PM,F      ,Smith Memorial Hall,25,"Gray L,Rodrigues Gomes Da Silva L"
MUSC,137,2 TO 4 hours.,B  ,74836,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,101,"Gray L,Rodrigues Gomes Da Silva L"
MUSC,137,2 TO 4 hours.,NM ,75077,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,101,"Gray L,Rodrigues Gomes Da Silva L"
MUSC,138,2 TO 4 hours.,A  ,74837,2024-08-26Z,2024-12-11Z,Lecture,01:00 PM,01:50 PM,F      ,Smith Memorial Hall,25,Spencer J
MUSC,138,2 TO 4 hours.,A  ,74837,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,7,Spencer J
MUSC,138,2 TO 4 hours.,B  ,76499,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,,,"Osawa M,Spencer J"
MUSC,138,2 TO 4 hours.,NM ,78046,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,ARR,"Osawa M,Spencer J"
MUSC,300,0 hours.,A  ,77646,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,,,Spennetta R
MUSC,400,0 hours.,A  ,77647,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,,,Spennetta R
MUSC,401,2 TO 4 hours.,A  ,74382,2024-08-26Z,2024-12-11Z,Lecture,02:00 PM,03:30 PM,F      ,Smith Memorial Hall,114,Ehlen T
MUSC,401,2 TO 4 hours.,A  ,74382,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,205,Ehlen T
MUSC,401,2 TO 4 hours.,B  ,74383,2024-08-26Z,2024-12-11Z,Lecture,05:00 PM,06:20 PM,F      ,Smith Memorial Hall,220,Sennet R
MUSC,401,2 TO 4 hours.,B  ,74383,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,209,Sennet R
MUSC,401,2 TO 4 hours.,C  ,74384,2024-08-26Z,2024-12-11Z,Lecture,ARRANGED,,,Smith Memorial Hall,,Wu C
MUSC,401,2 TO 4 hours.,C  ,74384,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,112,Wu C
MUSC,403,2 TO 4 hours.,A  ,74386,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,216,Robinson D
MUSC,403,2 TO 4 hours.,NM1,75078,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,216,Robinson D
MUSC,404,2 OR 4 hours.,A  ,75069,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Music Building,,Robards C
MUSC,404,2 OR 4 hours.,B  ,75070,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Krannert Center for Perf Arts,,Tilley M
MUSC,405,2 TO 4 hours.,A  ,74387,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,05:00 PM,05:50 PM,M      ,Smith Memorial Hall,220,Redman Y
MUSC,405,2 TO 4 hours.,A  ,74387,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,12:50 PM,T      ,Smith Memorial Hall,220,Redman Y
MUSC,405,2 TO 4 hours.,A  ,74387,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,204,Redman Y
MUSC,405,2 TO 4 hours.,B  ,74388,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,03:30 PM,04:20 PM,R      ,Smith Memorial Hall,220,Siena J
MUSC,405,2 TO 4 hours.,B  ,74388,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,12:50 PM,T      ,Smith Memorial Hall,220,Siena J
MUSC,405,2 TO 4 hours.,B  ,74388,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,207,Siena J
MUSC,405,2 TO 4 hours.,C  ,74389,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,12:50 PM,T      ,Smith Memorial Hall,220,Gunn N
MUSC,405,2 TO 4 hours.,C  ,74389,2024-08-26Z,2024-12-11Z,Lecture,05:30 PM,06:50 PM,W      ,Smith Memorial Hall,220,Gunn N
MUSC,405,2 TO 4 hours.,C  ,74389,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Music Building,4046,Gunn N
MUSC,405,2 TO 4 hours.,D  ,74390,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,05:00 PM,06:20 PM,M      ,Music Building,1030,Harris D
MUSC,405,2 TO 4 hours.,D  ,74390,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,12:50 PM,T      ,Smith Memorial Hall,220,Harris D
MUSC,405,2 TO 4 hours.,D  ,74390,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,200B,Harris D
MUSC,405,2 TO 4 hours.,E  ,74391,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,03:30 PM,04:50 PM,W      ,Smith Memorial Hall,220,Davis O
MUSC,405,2 TO 4 hours.,E  ,74391,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,12:50 PM,T      ,Smith Memorial Hall,220,Davis O
MUSC,405,2 TO 4 hours.,E  ,74391,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,210,Davis O
MUSC,405,2 TO 4 hours.,G  ,74393,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,02:00 PM,03:20 PM,F      ,Smith Memorial Hall,220,Herrera L
MUSC,405,2 TO 4 hours.,G  ,74393,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,12:50 PM,T      ,Smith Memorial Hall,220,Herrera L
MUSC,405,2 TO 4 hours.,G  ,74393,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,200,Herrera L
MUSC,406,2 hours.,A  ,75738,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Music Building,,Wigley S
MUSC,406,2 hours.,B  ,75739,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,,,Gunn N
MUSC,406,2 hours.,C  ,78476,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,200B,Harris D
MUSC,407,1 TO 2 hours.,A  ,75740,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,,,Robards C
MUSC,407,1 TO 2 hours.,B  ,75741,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,,,Tilley M
MUSC,407,1 TO 2 hours.,C  ,78845,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,,,Lawrence A
MUSC,410,2 TO 4 hours.,A  ,74396,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,12:20 PM,T      ,Krannert Center for Perf Arts,2317,Lee N
MUSC,410,2 TO 4 hours.,A  ,74396,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Music Building,4044,Lee N
MUSC,410,2 TO 4 hours.,B  ,74397,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,12:20 PM,T      ,Krannert Center for Perf Arts,2317,Freivogel M
MUSC,410,2 TO 4 hours.,B  ,74397,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,206,Freivogel M
MUSC,410,2 TO 4 hours.,C  ,74398,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,12:20 PM,R      ,Smith Memorial Hall,114,Koo S
MUSC,410,2 TO 4 hours.,C  ,74398,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,,,Koo S
MUSC,410,2 TO 4 hours.,D  ,74399,2024-08-26Z,2024-12-11Z,Lecture,07:00 PM,08:50 PM,W      ,Music Building,0359,Haken R
MUSC,410,2 TO 4 hours.,D  ,74399,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Music Building,3000,Haken R
MUSC,411,2 TO 4 hours.,A  ,74402,2024-08-26Z,2024-12-11Z,Lecture,07:00 PM,08:50 PM,W      ,Music Building,0359,Haken R
MUSC,411,2 TO 4 hours.,A  ,74402,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Music Building,3000,Haken R
MUSC,411,2 TO 4 hours.,B  ,74403,2024-08-26Z,2024-12-11Z,Lecture,07:00 PM,08:50 PM,W      ,Smith Memorial Hall,220,Freivogel L
MUSC,411,2 TO 4 hours.,B  ,74403,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,201,Freivogel L
MUSC,411,2 TO 4 hours.,NM ,75081,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Music Building,3000,Haken R
MUSC,411,2 TO 4 hours.,NM1,75082,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Music Building,3000,Haken R
MUSC,412,2 TO 4 hours.,A  ,74404,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,12:20 PM,R      ,Krannert Center for Perf Arts,2317,McDonough D
MUSC,412,2 TO 4 hours.,A  ,74404,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Music Building,3014,McDonough D
MUSC,412,2 TO 4 hours.,B  ,76537,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,12:20 PM,R      ,Krannert Center for Perf Arts,2317,Djokic D
MUSC,412,2 TO 4 hours.,B  ,76537,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Music Building,,Djokic D
MUSC,413,2 TO 4 hours.,A  ,74405,2024-08-26Z,2024-12-11Z,Lecture,07:00 PM,08:20 PM,M      ,Music Building,0061A,Saebo K
MUSC,413,2 TO 4 hours.,A  ,74405,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Music Building,0020,Saebo K
MUSC,414,2 TO 4 hours.,A  ,74406,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,12:50 PM,T      ,Music Building,0323,Yeung A
MUSC,414,2 TO 4 hours.,A  ,74406,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Music Building,3060,Yeung A
MUSC,415,2 TO 4 hours.,A  ,74407,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,,,Sanchez Portuguez G
MUSC,416,2 TO 4 hours.,A  ,76516,2024-08-26Z,2024-12-11Z,Lecture,07:00 PM,08:50 PM,W      ,Music Building,0359,Haken R
MUSC,416,2 TO 4 hours.,A  ,76516,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Music Building,3000,Haken R
MUSC,416,2 TO 4 hours.,NM ,76517,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Music Building,3000,Haken R
MUSC,416,2 TO 4 hours.,NM1,76518,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Music Building,3000,Haken R
MUSC,417,2 TO 4 hours.,A  ,77449,2024-08-26Z,2024-12-11Z,Laboratory,ARRANGED,,,Music Building,3000,Haken R
MUSC,417,2 TO 4 hours.,A  ,77449,2024-08-26Z,2024-12-11Z,Lecture,07:00 PM,08:50 PM,W      ,Music Building,0359,Haken R
MUSC,420,2 TO 4 hours.,A  ,74408,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,12:20 PM,R      ,Smith Memorial Hall,220,Keeble J
MUSC,420,2 TO 4 hours.,A  ,74408,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Music Building,3020,Keeble J
MUSC,420,2 TO 4 hours.,B  ,74409,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,12:20 PM,R      ,Smith Memorial Hall,220,"Escobar J,Keeble J"
MUSC,420,2 TO 4 hours.,B  ,74409,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Music Building,3020,"Escobar J,Keeble J"
MUSC,420,2 TO 4 hours.,PC2,74411,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,,,"Escobar J,Keeble J"
MUSC,420,2 TO 4 hours.,PIC,74410,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Music Building,ARR,Keeble J
MUSC,421,2 TO 4 hours.,A  ,74412,2024-08-26Z,2024-12-11Z,Laboratory,11:00 AM,11:50 AM,R      ,Music Building,0322,Dee J
MUSC,421,2 TO 4 hours.,A  ,74412,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,11:50 AM,T      ,Music Building,0359,Dee J
MUSC,421,2 TO 4 hours.,A  ,74412,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Music Building,3018,Dee J
MUSC,421,2 TO 4 hours.,B  ,74413,2024-08-26Z,2024-12-11Z,Laboratory,11:00 AM,11:50 AM,R      ,Music Building,0322,"Boehm W,Dee J"
MUSC,421,2 TO 4 hours.,B  ,74413,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,11:50 AM,T      ,Music Building,0359,"Boehm W,Dee J"
MUSC,421,2 TO 4 hours.,B  ,74413,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Music Building,,"Boehm W,Dee J"
MUSC,421,2 TO 4 hours.,EH ,77562,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Music Building,3018,Dee J
MUSC,421,2 TO 4 hours.,EH1,74414,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,,,Boehm W
MUSC,422,2 TO 4 hours.,A  ,74416,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,11:00 AM,11:50 AM,T      ,Music Building,0360,Roidl-Ward B
MUSC,422,2 TO 4 hours.,A  ,74416,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,12:20 PM,R      ,Music Building,0061A,Roidl-Ward B
MUSC,422,2 TO 4 hours.,A  ,74416,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Music Building,,Roidl-Ward B
MUSC,423,2 TO 4 hours.,A  ,74418,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,12:20 PM,R      ,Music Building,0320,de Rezende Ferreira Sobrinho I
MUSC,423,2 TO 4 hours.,A  ,74418,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Music Building,,de Rezende Ferreira Sobrinho I
MUSC,423,2 TO 4 hours.,B  ,74419,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,12:20 PM,R      ,Music Building,0320,Minor J
MUSC,423,2 TO 4 hours.,B  ,74419,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Music Building,4032,Minor J
MUSC,424,2 TO 4 hours.,A  ,74421,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,12:30 PM,T      ,Krannert Center for Perf Arts,2310,
MUSC,424,2 TO 4 hours.,A  ,74421,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Music Building,4018,
MUSC,424,2 TO 4 hours.,B  ,74422,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,12:30 PM,T      ,Krannert Center for Perf Arts,2310,Thorpe J
MUSC,424,2 TO 4 hours.,B  ,74422,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Music Building,,Thorpe J
MUSC,424,2 TO 4 hours.,C  ,77962,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,12:20 PM,T      ,Krannert Center for Perf Arts,2310,Young A
MUSC,424,2 TO 4 hours.,C  ,77962,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Music Building,ARR,Young A
MUSC,425,2 TO 4 hours.,A  ,74425,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,12:20 PM,R      ,Harding Band Building,141,Daval C
MUSC,425,2 TO 4 hours.,A  ,74425,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Music Building,0325,Daval C
MUSC,425,2 TO 4 hours.,B  ,74424,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,12:20 PM,T      ,Music Building,1030,Gilreath A
MUSC,425,2 TO 4 hours.,B  ,74424,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Music Building,4000,Gilreath A
MUSC,425,2 TO 4 hours.,NM ,74426,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Music Building,ARR,Gilreath A
MUSC,426,2 TO 4 hours.,A  ,74427,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,12:20 PM,R      ,Music Building,1030,Scully B
MUSC,426,2 TO 4 hours.,A  ,74427,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Music Building,4040,Scully B
MUSC,427,2 TO 4 hours.,A  ,74430,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,07:00 PM,08:50 PM,W      ,Music Building,1030,
MUSC,427,2 TO 4 hours.,A  ,74430,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,12:20 PM,R      ,Krannert Center for Perf Arts,2310,
MUSC,427,2 TO 4 hours.,A  ,74430,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Music Building,3040,
MUSC,428,2 TO 4 hours.,A  ,74431,2024-08-26Z,2024-12-11Z,Lecture,07:00 PM,08:50 PM,M      ,Music Building,1030,Tegge S
MUSC,428,2 TO 4 hours.,A  ,74431,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Music Building,4060,Tegge S
MUSC,429,2 TO 4 hours.,A  ,74432,2024-08-26Z,2024-12-11Z,Lecture,07:00 PM,08:50 PM,M      ,Music Building,1030,Tegge S
MUSC,429,2 TO 4 hours.,A  ,74432,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Music Building,4060,Tegge S
MUSC,430,2 TO 4 hours.,B  ,74434,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,11:50 AM,TR     ,Smith Memorial Hall,6,Flores R
MUSC,430,2 TO 4 hours.,B  ,74434,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,10,Flores R
MUSC,430,2 TO 4 hours.,C  ,76574,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,11:50 AM,TR     ,Smith Memorial Hall,6,Flores R
MUSC,430,2 TO 4 hours.,C  ,76574,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,ARR,Flores R
MUSC,431,2 TO 4 hours.,A  ,74838,2024-08-26Z,2024-12-11Z,Lecture,01:00 PM,01:50 PM,F      ,Smith Memorial Hall,25,Coleman B
MUSC,431,2 TO 4 hours.,A  ,74838,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,203,Coleman B
MUSC,432,2 TO 4 hours.,A  ,74844,2024-08-26Z,2024-12-11Z,Lecture,01:00 PM,01:50 PM,F      ,Smith Memorial Hall,25,McNeill C
MUSC,432,2 TO 4 hours.,A  ,74844,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,5E,McNeill C
MUSC,432,2 TO 4 hours.,B  ,74849,2024-08-26Z,2024-12-11Z,Lecture,01:00 PM,01:50 PM,F      ,Smith Memorial Hall,25,Bridgewater R
MUSC,432,2 TO 4 hours.,B  ,74849,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,5B,Bridgewater R
MUSC,432,2 TO 4 hours.,C  ,74854,2024-08-26Z,2024-12-11Z,Lecture,01:00 PM,01:50 PM,F      ,,,Young A
MUSC,432,2 TO 4 hours.,C  ,74854,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,,,Young A
MUSC,433,2 TO 4 hours.,A  ,74867,2024-08-26Z,2024-12-11Z,Lecture,01:00 PM,01:50 PM,F      ,Smith Memorial Hall,25,Harbison P
MUSC,433,2 TO 4 hours.,A  ,74867,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,5C,Harbison P
MUSC,433,2 TO 4 hours.,B  ,74873,2024-08-26Z,2024-12-11Z,Lecture,01:00 PM,01:50 PM,F      ,Smith Memorial Hall,25,Kaplan N
MUSC,433,2 TO 4 hours.,B  ,74873,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,5C,Kaplan N
MUSC,434,2 TO 4 hours.,A  ,74880,2024-08-26Z,2024-12-11Z,Lecture,01:00 PM,01:50 PM,F      ,Smith Memorial Hall,25,Pugh J
MUSC,434,2 TO 4 hours.,A  ,74880,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,5D,Pugh J
MUSC,434,2 TO 4 hours.,B  ,74885,2024-08-26Z,2024-12-11Z,Lecture,01:00 PM,01:50 PM,F      ,Smith Memorial Hall,25,"Dole R,Pugh J"
MUSC,434,2 TO 4 hours.,B  ,74885,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,,"Dole R,Pugh J"
MUSC,435,2 TO 4 hours.,A  ,74889,2024-08-26Z,2024-12-11Z,Lecture,01:00 PM,01:50 PM,F      ,Smith Memorial Hall,25,Stephens C
MUSC,435,2 TO 4 hours.,A  ,74889,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,102,Stephens C
MUSC,435,2 TO 4 hours.,NMA,76534,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,ARR,Hickey J
MUSC,436,2 TO 4 hours.,A  ,74891,2024-08-26Z,2024-12-11Z,Lecture,01:00 PM,01:50 PM,F      ,Smith Memorial Hall,25,Gray L
MUSC,436,2 TO 4 hours.,A  ,74891,2024-08-26Z,2024-12-11Z,Lecture,02:00 PM,02:50 PM,F      ,Smith Memorial Hall,25,Gray L
MUSC,436,2 TO 4 hours.,A  ,74891,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,101,Gray L
MUSC,436,2 TO 4 hours.,B  ,74892,2024-08-26Z,2024-12-11Z,Lecture,01:00 PM,01:50 PM,F      ,Smith Memorial Hall,25,"Gray L,Naragon E"
MUSC,436,2 TO 4 hours.,B  ,74892,2024-08-26Z,2024-12-11Z,Lecture,02:00 PM,02:50 PM,F      ,Smith Memorial Hall,25,"Gray L,Naragon E"
MUSC,436,2 TO 4 hours.,B  ,74892,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,101,"Gray L,Naragon E"
MUSC,437,2 TO 4 hours.,A  ,74893,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,03:00 PM,03:50 PM,F      ,Smith Memorial Hall,25,Gray L
MUSC,437,2 TO 4 hours.,A  ,74893,2024-08-26Z,2024-12-11Z,Lecture,01:00 PM,01:50 PM,F      ,Smith Memorial Hall,25,Gray L
MUSC,437,2 TO 4 hours.,A  ,74893,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,101,Gray L
MUSC,437,2 TO 4 hours.,B  ,74894,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,03:00 PM,03:50 PM,F      ,Smith Memorial Hall,25,"Gray L,Rodrigues Gomes Da Silva L"
MUSC,437,2 TO 4 hours.,B  ,74894,2024-08-26Z,2024-12-11Z,Lecture,01:00 PM,01:50 PM,F      ,Smith Memorial Hall,25,"Gray L,Rodrigues Gomes Da Silva L"
MUSC,437,2 TO 4 hours.,B  ,74894,2024-08-26Z,2024-12-11Z,Practice,ARRANGED,,,Smith Memorial Hall,101,"Gray L,Rodrigues Gomes Da Silva L"
